Datetime,ProduceType,InputLevel,SpendResource,Type,ID,Name,Rank
2023-09-13 18:45:46,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★,
2023-09-13 18:45:46,GUN,NORMAL,130/130/130/30,HG,248,Jericho,★★★★,
2023-09-13 18:45:46,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★,
2023-09-13 18:47:17,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-09-13 18:47:17,EQUIP,SPECIAL_OFFER,120/600/120/520,BIRDSHOT,231,#7.5 Birdshot,★★★★★,
2023-09-13 18:47:17,EQUIP,SPECIAL_OFFER,120/600/120/520,BIRDSHOT,230,#6 Birdshot,★★★★,
2023-09-13 18:47:17,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FST Slug,★★★,
2023-09-13 18:47:38,GUN,NORMAL,130/130/130/30,HG,10,PPK,★★,
2023-09-13 18:47:38,GUN,NORMAL,130/130/130/30,HG,11,P08,★★★,
2023-09-13 18:47:38,GUN,NORMAL,130/130/130/30,SMG,24,PP-2000,★★,
2023-09-13 18:47:38,GUN,NORMAL,130/130/130/30,HG,2,M1911,★★,
2023-09-13 18:47:46,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★,
2023-09-13 18:47:46,GUN,NORMAL,130/130/130/30,HG,248,Jericho,★★★★,
2023-09-13 18:47:46,GUN,NORMAL,130/130/130/30,SMG,92,Spectre M4,★★,
2023-09-13 18:47:46,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★,
2023-09-13 18:47:49,GUN,NORMAL,130/130/130/30,SMG,92,Spectre M4,★★,
2023-09-13 18:47:49,GUN,NORMAL,130/130/130/30,HG,91,MP-446,★★,
2023-09-13 18:47:49,GUN,NORMAL,130/130/130/30,HG,141,Gr USPCompact,★★,
2023-09-13 18:47:49,GUN,NORMAL,130/130/130/30,HG,141,Gr USPCompact,★★,
2023-09-13 18:47:52,GUN,NORMAL,130/130/130/30,HG,90,FF FNP9,★★,
2023-09-13 18:47:52,GUN,NORMAL,130/130/130/30,SMG,33,m45,★★,
2023-09-13 18:47:52,GUN,NORMAL,130/130/130/30,HG,12,C96,★★★,
2023-09-13 18:47:52,GUN,NORMAL,130/130/130/30,HG,354,ZiP .22,★★★★,
2023-09-14 18:25:29,GUN,NORMAL,400/100/400/200,SMG,32,Micro Uzi,★★★,
2023-09-14 18:25:29,GUN,NORMAL,400/100/400/200,AR,107,FF F2000,★★,
2023-09-14 18:25:29,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★,
2023-09-14 18:25:29,GUN,NORMAL,400/100/400/200,SMG,27,Skorpion,★★★,
2023-09-14 18:25:42,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,79,WAD Slug,★★★★,
2023-09-14 18:25:42,EQUIP,SPECIAL_OFFER,120/600/120/520,BIRDSHOT,230,#6 Birdshot,★★★★,
2023-09-14 18:25:42,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,77,BK Slug,★★,
2023-09-14 18:25:42,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FST Slug,★★★,
2023-09-14 18:32:52,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★,
2023-09-14 18:32:52,GUN,NORMAL,400/100/400/200,RF,52,VM59,★★,
2023-09-14 18:32:52,GUN,NORMAL,400/100/400/200,AR,71,Galil,★★,
2023-09-14 18:32:52,GUN,NORMAL,400/100/400/200,AR,262,EM-2,★★★★,
2023-09-14 18:33:16,GUN,NORMAL,400/100/400/200,RF,40,SVT-38,★★,
2023-09-15 18:48:38,GUN,NORMAL,400/100/400/200,RF,36,Springfield,★★★★,
2023-09-15 18:48:38,GUN,NORMAL,400/100/400/200,SMG,18,Ingram,★★★,
2023-09-15 18:48:38,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★,
2023-09-15 18:48:38,GUN,NORMAL,400/100/400/200,RF,52,VM59,★★,
2023-09-15 18:48:49,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-09-15 18:48:49,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-09-15 18:48:49,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FST Slug,★★★,
2023-09-15 18:48:49,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FST Slug,★★★,
2023-09-15 21:08:29,GUN,NORMAL,400/100/400/200,RF,337,De Lisle,★★★★★,
2023-09-15 21:08:38,GUN,NORMAL,400/100/400/200,RF,270,4 Shiki,★★★★,
2023-09-15 21:08:44,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★,
2023-09-15 21:08:44,GUN,NORMAL,400/100/400/200,RF,41,SKS,★★,
2023-09-15 21:08:44,GUN,NORMAL,400/100/400/200,RF,51,FF FN49,★★,
2023-09-15 21:08:44,GUN,NORMAL,400/100/400/200,RF,51,FF FN49,★★,
2023-09-15 21:08:48,GUN,NORMAL,400/100/400/200,RF,305,Tabuk,★★★★,
2023-09-15 21:08:48,GUN,NORMAL,400/100/400/200,RF,148,IWS 2000,★★★★★,
2023-09-15 21:08:48,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★,
2023-09-15 21:08:48,GUN,NORMAL,400/100/400/200,RF,47,G43,★★,
2023-09-15 21:08:51,GUN,NORMAL,400/100/400/200,RF,235,SPR A3G,★★★★,
2023-09-15 21:08:51,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★,
2023-09-15 21:08:51,GUN,NORMAL,400/100/400/200,SMG,17,M3,★★,
2023-09-15 21:08:51,GUN,NORMAL,400/100/400/200,RF,40,SVT-38,★★,
2023-09-15 21:08:54,GUN,NORMAL,400/100/400/200,AR,74,SIG-510,★★,
2023-09-15 21:08:54,GUN,NORMAL,400/100/400/200,SMG,18,Ingram,★★★,
2023-09-15 21:08:54,GUN,NORMAL,400/100/400/200,SMG,24,PP-2000,★★,
2023-09-15 21:08:54,GUN,NORMAL,400/100/400/200,AR,70,FF FNC,★★★,
2023-09-15 21:08:57,GUN,NORMAL,400/100/400/200,RF,329,SVCh,★★★★★,
2023-09-15 21:08:57,GUN,NORMAL,400/100/400/200,RF,198,Carcano M91/38,★★★★★,
2023-09-15 21:08:57,GUN,NORMAL,400/100/400/200,RF,52,VM59,★★,
2023-09-15 21:08:57,GUN,NORMAL,400/100/400/200,RF,95,Type88,★★★,
2023-09-15 21:09:00,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★,
2023-09-15 21:09:00,GUN,NORMAL,400/100/400/200,AR,68,L85A1,★★,
2023-09-15 21:09:00,GUN,NORMAL,400/100/400/200,RF,46,Kar98k,★★★★★,
2023-09-15 21:09:00,GUN,NORMAL,400/100/400/200,RF,47,G43,★★,
2023-09-15 21:09:02,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★,
2023-09-15 21:09:02,GUN,NORMAL,400/100/400/200,AR,63,Gr G3,★★,
2023-09-15 21:09:02,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★,
2023-09-15 21:09:02,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★,
2023-09-15 21:09:05,GUN,NORMAL,400/100/400/200,SMG,27,Skorpion,★★★,
2023-09-15 21:09:05,GUN,NORMAL,400/100/400/200,SMG,93,IDW,★★,
2023-09-15 21:09:05,GUN,NORMAL,400/100/400/200,RF,36,Springfield,★★★★,
2023-09-15 21:09:05,GUN,NORMAL,400/100/400/200,SMG,31,M38,★★,
2023-09-15 21:09:07,GUN,NORMAL,400/100/400/200,RF,257,M200,★★★★★,
2023-09-15 21:09:07,GUN,NORMAL,400/100/400/200,RF,52,VM59,★★,
2023-09-15 21:09:07,GUN,NORMAL,400/100/400/200,AR,63,Gr G3,★★,
2023-09-15 21:09:07,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★,
2023-09-15 21:09:10,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★,
2023-09-15 21:09:10,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★,
2023-09-15 21:09:10,GUN,NORMAL,400/100/400/200,AR,70,FF FNC,★★★,
2023-09-15 21:09:10,GUN,NORMAL,400/100/400/200,SMG,93,IDW,★★,
2023-09-15 21:09:15,GUN,NORMAL,100/400/400/200,AR,172,Am RFB,★★★★★,
2023-09-15 21:09:15,GUN,NORMAL,100/400/400/200,SMG,26,Gr MP5,★★★★,
2023-09-15 21:09:15,GUN,NORMAL,100/400/400/200,AR,68,L85A1,★★,
2023-09-15 21:09:15,GUN,NORMAL,100/400/400/200,SMG,17,M3,★★,
2023-09-15 21:09:17,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-09-15 21:09:17,GUN,NORMAL,100/400/400/200,AR,262,EM-2,★★★★,
2023-09-15 21:09:17,GUN,NORMAL,100/400/400/200,SMG,21,PPSh-41,★★,
2023-09-15 21:09:17,GUN,NORMAL,100/400/400/200,AR,133,Type63,★★,
2023-09-15 21:09:20,GUN,NORMAL,100/400/400/200,SMG,33,m45,★★,
2023-09-15 21:09:20,GUN,NORMAL,100/400/400/200,SMG,27,Skorpion,★★★,
2023-09-15 21:09:20,GUN,NORMAL,100/400/400/200,SMG,21,PPSh-41,★★,
2023-09-15 21:09:20,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-09-16 21:23:45,GUN,NORMAL,100/400/400/200,AR,66,Type56-1,★★★★,
2023-09-16 21:23:45,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-09-16 21:23:45,GUN,NORMAL,100/400/400/200,AR,105,OTs-12,★★★,
2023-09-16 21:23:45,GUN,NORMAL,100/400/400/200,SMG,17,M3,★★,
2023-09-17 15:58:35,GUN,NORMAL,100/400/400/200,AR,288,CR-21,★★★★,
2023-09-17 15:58:35,GUN,NORMAL,100/400/400/200,SMG,22,PPS-43,★★★,
2023-09-17 15:58:35,GUN,NORMAL,100/400/400/200,AR,313,S-ACR,★★★★★,
2023-09-17 15:58:35,GUN,NORMAL,100/400/400/200,SMG,27,Skorpion,★★★,
2023-09-17 23:01:27,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★,
2023-09-17 23:01:27,GUN,NORMAL,400/100/400/200,AR,262,EM-2,★★★★,
2023-09-17 23:01:27,GUN,NORMAL,400/100/400/200,SMG,92,Spectre M4,★★,
2023-09-17 23:01:27,GUN,NORMAL,400/100/400/200,RF,42,PTRD,★★★★,
2023-09-17 23:01:42,EQUIP,NORMAL,30/150/30/130,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-09-17 23:01:42,EQUIP,NORMAL,30/150/30/130,SLUGSHELL,77,BK Slug,★★,
2023-09-17 23:01:42,EQUIP,NORMAL,30/150/30/130,BUCKSHOT,74,#0 Buckshot,★★★,
2023-09-17 23:01:42,EQUIP,NORMAL,30/150/30/130,SLUGSHELL,77,BK Slug,★★,
2023-09-19 16:52:13,GUN,NORMAL,400/100/400/200,RF,52,VM59,★★,
2023-09-19 16:52:13,GUN,NORMAL,400/100/400/200,RF,34,M1 Garand,★★★,
2023-09-19 16:52:13,GUN,NORMAL,400/100/400/200,RF,41,SKS,★★,
2023-09-19 16:52:13,GUN,NORMAL,400/100/400/200,AR,71,Galil,★★,
2023-09-20 15:54:45,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FST Slug,★★★,
2023-09-20 15:54:45,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,74,#0 Buckshot,★★★,
2023-09-20 15:54:45,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-09-20 15:54:45,EQUIP,SPECIAL_OFFER,120/600/120/520,BIRDSHOT,230,#6 Birdshot,★★★★,
2023-09-21 18:17:41,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-09-21 18:17:41,EQUIP,SPECIAL_OFFER,120/600/120/520,BIRDSHOT,230,#6 Birdshot,★★★★,
2023-09-21 18:17:41,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FST Slug,★★★,
2023-09-21 18:17:41,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-09-22 19:35:38,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,77,BK Slug,★★,
2023-09-22 19:35:38,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,77,BK Slug,★★,
2023-09-22 19:35:38,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FST Slug,★★★,
2023-09-22 19:35:38,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-09-24 18:01:43,GUN,NORMAL,100/400/400/200,AR,105,OTs-12,★★★,
2023-09-24 18:01:43,GUN,NORMAL,100/400/400/200,AR,133,Type63,★★,
2023-09-25 18:16:50,GUN,NORMAL,100/400/400/200,AR,107,FF F2000,★★,
2023-09-25 18:16:50,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-09-27 18:30:17,GUN,NORMAL,100/400/400/200,AR,61,StG44,★★★,
2023-09-27 18:30:17,GUN,NORMAL,100/400/400/200,AR,68,L85A1,★★,
2023-09-28 23:23:40,GUN,NORMAL,100/400/400/200,AR,71,Galil,★★,
2023-09-28 23:23:40,GUN,NORMAL,100/400/400/200,AR,118,9A-91,★★★★,
2023-10-02 20:10:51,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★,Aim
2023-10-02 20:10:51,EQUIP,HEAVY-1,500/500/500/500,FAIRY,6,Taunt Fairy,★,Critical I
2023-10-02 20:10:51,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★,Critical I
2023-10-02 20:10:51,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★,Evasion II
2023-10-02 20:13:57,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,77,BK Slug,★★,
2023-10-02 20:13:57,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,77,BK Slug,★★,
2023-10-02 20:13:57,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-10-02 20:13:57,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,77,BK Slug,★★,
2023-10-06 19:21:01,GUN,NORMAL,130/130/130/30,HG,91,MP-446,★★,
2023-10-06 19:21:01,GUN,NORMAL,130/130/130/30,HG,248,Jericho,★★★★,
2023-10-07 19:04:56,GUN,NORMAL,400/100/400/200,RF,51,FF FN49,★★,
2023-10-07 19:04:56,GUN,NORMAL,400/100/400/200,AR,63,Gr G3,★★,
2023-10-08 20:16:30,GUN,NORMAL,400/100/400/200,RF,247,K31,★★★★,
2023-10-08 20:16:30,GUN,NORMAL,400/100/400/200,SMG,93,IDW,★★,
2023-10-09 20:57:52,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-10-09 20:57:53,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-10-09 20:57:53,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-10-09 20:57:53,EQUIP,SPECIAL_OFFER,120/600/120/520,BIRDSHOT,231,#7.5 Birdshot,★★★★★,
2023-10-11 20:53:04,GUN,NORMAL,130/130/130/30,HG,12,C96,★★★,
2023-10-11 20:53:04,GUN,NORMAL,130/130/130/30,HG,141,Gr USPCompact,★★,
2023-10-11 20:53:04,GUN,NORMAL,130/130/130/30,HG,96,Grizzly,★★★★★,
2023-10-11 20:53:04,GUN,NORMAL,130/130/130/30,HG,141,Gr USPCompact,★★,
2023-10-13 19:18:56,EQUIP,SPECIAL_OFFER,120/600/120/520,BIRDSHOT,230,#6 Birdshot,★★★★,
2023-10-13 19:18:56,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-10-13 19:18:56,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-10-13 19:18:56,EQUIP,SPECIAL_OFFER,120/600/120/520,BIRDSHOT,230,#6 Birdshot,★★★★,
2023-10-15 19:40:49,GUN,NORMAL,130/130/130/30,HG,9,P38,★★,
2023-10-15 19:40:49,GUN,NORMAL,130/130/130/30,HG,6,Tokarev,★★★,
2023-10-16 19:04:39,EQUIP,SPECIAL_OFFER,120/600/120/520,BIRDSHOT,230,#6 Birdshot,★★★★,
2023-10-16 19:04:39,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-10-16 19:04:39,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-10-16 19:04:39,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-10-19 19:02:37,EQUIP,SPECIAL_OFFER,120/600/120/520,SLUGSHELL,78,FST Slug,★★★,
2023-10-19 19:02:37,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-10-19 19:02:37,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,73,#1 Buckshot,★★,
2023-10-19 19:02:37,EQUIP,SPECIAL_OFFER,120/600/120/520,BUCKSHOT,75,#00 Buckshot,★★★★,
2023-10-21 23:52:31,GUN,NORMAL,130/130/130/30,HG,139,Bren Ten,★★,
2023-10-21 23:52:31,GUN,NORMAL,130/130/130/30,HG,3,M9,★★★,
2023-10-24 21:37:14,GUN,NORMAL,100/400/400/200,SMG,26,Gr MP5,★★★★,
2023-10-24 21:37:14,GUN,NORMAL,100/400/400/200,AR,71,Galil,★★,
2023-10-24 21:37:14,GUN,NORMAL,100/400/400/200,AR,237,SAR-21,★★★★,
2023-10-24 21:37:14,GUN,NORMAL,100/400/400/200,SMG,33,m45,★★,
2023-10-24 21:37:18,GUN,NORMAL,100/400/400/200,AR,107,FF F2000,★★,
2023-10-24 21:37:18,GUN,NORMAL,100/400/400/200,AR,58,AK-47,★★★,
2023-10-24 21:37:18,GUN,NORMAL,100/400/400/200,AR,72,TAR-21,★★★★,
2023-10-24 21:37:18,GUN,NORMAL,100/400/400/200,AR,74,SIG-510,★★,
2023-10-24 21:37:21,GUN,NORMAL,100/400/400/200,SMG,93,IDW,★★,
2023-10-24 21:37:21,GUN,NORMAL,100/400/400/200,AR,171,Ribeyrolles,★★★★,
2023-10-24 21:37:21,GUN,NORMAL,100/400/400/200,AR,133,Type63,★★,
2023-10-24 21:37:21,GUN,NORMAL,100/400/400/200,AR,60,AS Val,★★★★,
2023-10-24 21:37:24,GUN,NORMAL,100/400/400/200,SMG,27,Skorpion,★★★,
2023-10-24 21:37:24,GUN,NORMAL,100/400/400/200,AR,68,L85A1,★★,
2023-10-24 21:37:24,GUN,NORMAL,100/400/400/200,AR,236,K11,★★★★★,
2023-10-24 21:37:24,GUN,NORMAL,100/400/400/200,AR,74,SIG-510,★★,
2023-10-24 21:37:29,GUN,NORMAL,100/400/400/200,AR,206,AK-12,★★★★★,
2023-10-24 21:37:29,GUN,NORMAL,100/400/400/200,AR,288,CR-21,★★★★,
2023-10-24 21:37:29,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-10-24 21:37:29,GUN,NORMAL,100/400/400/200,AR,349,AK74M,★★★★,
2023-10-24 21:37:32,GUN,NORMAL,100/400/400/200,AR,58,AK-47,★★★,
2023-10-24 21:37:32,GUN,NORMAL,100/400/400/200,AR,60,AS Val,★★★★,
2023-10-24 21:37:32,GUN,NORMAL,100/400/400/200,AR,66,Type56-1,★★★★,
2023-10-24 21:37:32,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-10-24 21:37:35,GUN,NORMAL,100/400/400/200,AR,356,A-545,★★★★★,
2023-10-24 21:37:35,GUN,NORMAL,100/400/400/200,AR,196,Zas M21,★★★★★,
2023-10-24 21:37:35,GUN,NORMAL,100/400/400/200,SMG,25,MP40,★★,
2023-10-24 21:37:35,GUN,NORMAL,100/400/400/200,AR,214,ADS,★★★★★,
2023-10-24 21:37:38,GUN,NORMAL,100/400/400/200,AR,365,SCR,★★★★★,
2023-10-24 21:37:38,GUN,NORMAL,100/400/400/200,SMG,17,M3,★★,
2023-10-24 21:37:38,GUN,NORMAL,100/400/400/200,SMG,17,M3,★★,
2023-10-24 21:37:38,GUN,NORMAL,100/400/400/200,AR,64,Gr G36,★★★★,
2023-10-24 21:37:40,GUN,NORMAL,100/400/400/200,AR,60,AS Val,★★★★,
2023-10-24 21:37:40,GUN,NORMAL,100/400/400/200,AR,68,L85A1,★★,
2023-10-24 21:37:40,GUN,NORMAL,100/400/400/200,SMG,93,IDW,★★,
2023-10-24 21:37:40,GUN,NORMAL,100/400/400/200,AR,68,L85A1,★★,
2023-10-24 21:37:43,GUN,NORMAL,100/400/400/200,AR,349,AK74M,★★★★,
2023-10-24 21:37:43,GUN,NORMAL,100/400/400/200,AR,288,CR-21,★★★★,
2023-10-24 21:37:43,GUN,NORMAL,100/400/400/200,AR,262,EM-2,★★★★,
2023-10-24 21:37:43,GUN,NORMAL,100/400/400/200,AR,66,Type56-1,★★★★,
2023-10-24 21:37:47,GUN,NORMAL,100/400/400/200,AR,118,9A-91,★★★★,
2023-10-24 21:37:47,GUN,NORMAL,100/400/400/200,AR,306,AK-Alfa,★★★★★,
2023-10-24 21:37:47,GUN,NORMAL,100/400/400/200,AR,66,Type56-1,★★★★,
2023-10-24 21:37:47,GUN,NORMAL,100/400/400/200,AR,66,Type56-1,★★★★,
2023-10-24 21:37:50,GUN,NORMAL,100/400/400/200,AR,181,T91,★★★★★,
2023-10-24 21:37:50,GUN,NORMAL,100/400/400/200,AR,72,TAR-21,★★★★,
2023-10-24 21:37:50,GUN,NORMAL,100/400/400/200,AR,71,Galil,★★,
2023-10-24 21:37:50,GUN,NORMAL,100/400/400/200,SMG,92,Spectre M4,★★,
2023-10-24 21:37:54,GUN,NORMAL,100/400/400/200,AR,68,L85A1,★★,
2023-10-24 21:37:54,GUN,NORMAL,100/400/400/200,AR,236,K11,★★★★★,
2023-10-24 21:37:54,GUN,NORMAL,100/400/400/200,AR,65,416,★★★★★,
2023-10-24 21:37:54,GUN,NORMAL,100/400/400/200,AR,60,AS Val,★★★★,
2023-10-24 21:37:56,GUN,NORMAL,100/400/400/200,SMG,94,Type64,★★,
2023-10-24 21:37:56,GUN,NORMAL,100/400/400/200,AR,330,FX-05,★★★★,
2023-10-24 21:37:56,GUN,NORMAL,100/400/400/200,AR,65,416,★★★★★,
2023-10-24 21:37:56,GUN,NORMAL,100/400/400/200,AR,72,TAR-21,★★★★,
2023-10-24 21:37:59,GUN,NORMAL,100/400/400/200,AR,330,FX-05,★★★★,
2023-10-24 21:37:59,GUN,NORMAL,100/400/400/200,AR,66,Type56-1,★★★★,
2023-10-24 21:37:59,GUN,NORMAL,100/400/400/200,AR,122,Gr G11,★★★★★,
2023-10-24 21:37:59,GUN,NORMAL,100/400/400/200,AR,118,9A-91,★★★★,
2023-10-24 21:38:02,GUN,NORMAL,100/400/400/200,AR,62,Gr G41,★★★★★,
2023-10-24 21:38:02,GUN,NORMAL,100/400/400/200,SMG,93,IDW,★★,
2023-10-24 21:38:02,GUN,NORMAL,100/400/400/200,AR,288,CR-21,★★★★,
2023-10-24 21:38:02,GUN,NORMAL,100/400/400/200,AR,106,FAL,★★★★★,
2023-10-24 21:38:06,GUN,NORMAL,100/400/400/200,AR,306,AK-Alfa,★★★★★,
2023-10-24 21:38:06,GUN,NORMAL,100/400/400/200,AR,133,Type63,★★,
2023-10-24 21:38:06,GUN,NORMAL,100/400/400/200,AR,133,Type63,★★,
2023-10-24 21:38:06,GUN,NORMAL,100/400/400/200,AR,60,AS Val,★★★★,
2023-10-24 21:38:09,GUN,NORMAL,100/400/400/200,AR,61,StG44,★★★,
2023-10-24 21:38:09,GUN,NORMAL,100/400/400/200,AR,66,Type56-1,★★★★,
2023-10-24 21:38:09,GUN,NORMAL,100/400/400/200,AR,58,AK-47,★★★,
2023-10-24 21:38:09,GUN,NORMAL,100/400/400/200,SMG,21,PPSh-41,★★,
2023-10-24 21:38:12,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-10-24 21:38:12,GUN,NORMAL,100/400/400/200,AR,330,FX-05,★★★★,
2023-10-24 21:38:12,GUN,NORMAL,100/400/400/200,SMG,32,Micro Uzi,★★★,
2023-10-24 21:38:12,GUN,NORMAL,100/400/400/200,AR,72,TAR-21,★★★★,
2023-10-24 21:38:15,GUN,NORMAL,100/400/400/200,AR,262,EM-2,★★★★,
2023-10-24 21:38:15,GUN,NORMAL,100/400/400/200,AR,68,L85A1,★★,
2023-10-24 21:38:15,GUN,NORMAL,100/400/400/200,SMG,93,IDW,★★,
2023-10-24 21:38:15,GUN,NORMAL,100/400/400/200,AR,205,AN-94,★★★★★,
2023-10-24 21:38:18,GUN,NORMAL,100/400/400/200,AR,71,Galil,★★,
2023-10-24 21:38:18,GUN,NORMAL,100/400/400/200,AR,118,9A-91,★★★★,
2023-10-24 21:38:18,GUN,NORMAL,100/400/400/200,AR,70,FF FNC,★★★,
2023-10-24 21:38:18,GUN,NORMAL,100/400/400/200,AR,60,AS Val,★★★★,
2023-10-24 21:38:21,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-10-24 21:38:21,GUN,NORMAL,100/400/400/200,AR,107,FF F2000,★★,
2023-10-24 21:38:21,GUN,NORMAL,100/400/400/200,AR,106,FAL,★★★★★,
2023-10-24 21:38:21,GUN,NORMAL,100/400/400/200,AR,66,Type56-1,★★★★,
2023-10-24 21:38:25,GUN,NORMAL,100/400/400/200,AR,69,Fr FAMAS,★★★★,
2023-10-24 21:38:25,GUN,NORMAL,100/400/400/200,AR,61,StG44,★★★,
2023-10-24 21:38:25,GUN,NORMAL,100/400/400/200,AR,171,Ribeyrolles,★★★★,
2023-10-24 21:38:25,GUN,NORMAL,100/400/400/200,SMG,93,IDW,★★,
2023-10-24 21:38:28,GUN,NORMAL,100/400/400/200,AR,313,S-ACR,★★★★★,
2023-10-24 21:38:28,GUN,NORMAL,100/400/400/200,SMG,93,IDW,★★,
2023-10-24 21:38:28,GUN,NORMAL,100/400/400/200,SMG,25,MP40,★★,
2023-10-24 21:38:28,GUN,NORMAL,100/400/400/200,AR,107,FF F2000,★★,
2023-10-24 21:38:31,GUN,NORMAL,100/400/400/200,AR,71,Galil,★★,
2023-10-24 21:38:31,GUN,NORMAL,100/400/400/200,AR,133,Type63,★★,
2023-10-24 21:38:31,GUN,NORMAL,100/400/400/200,AR,72,TAR-21,★★★★,
2023-10-24 21:38:31,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-10-24 21:38:48,GUN,NORMAL,100/400/400/200,SMG,17,M3,★★,
2023-10-24 21:38:48,GUN,NORMAL,100/400/400/200,SMG,94,Type64,★★,
2023-10-24 21:38:48,GUN,NORMAL,100/400/400/200,AR,66,Type56-1,★★★★,
2023-10-24 21:38:48,GUN,NORMAL,100/400/400/200,SMG,32,Micro Uzi,★★★,
2023-10-24 21:38:51,GUN,NORMAL,100/400/400/200,AR,63,Gr G3,★★,
2023-10-24 21:38:51,GUN,NORMAL,100/400/400/200,AR,74,SIG-510,★★,
